G1bse_mse	G1bse_dc_error	G1n01_mse	G1n01_dc_error	G1n05_mse	G1n05_dc_error	G1n10_mse	G1n10_dc_error	G2bse_mse	G2bse_dc_error	G2n01_mse	G2n01_dc_error	G2n05_mse	G2n05_dc_error	G2n10_mse	G2n10_dc_error	G3bse_mse	G3bse_dc_error	G3n01_mse	G3n01_dc_error	G3n05_mse	G3n05_dc_error	G3n10_mse	G3n10_dc_error	G4bse_mse	G4bse_dc_error	G4n01_mse	G4n01_dc_error	G4n05_mse	G4n05_dc_error	G4n10_mse	G4n10_dc_error	data	noise	loss	batch_size	epochs	layers	out_unit	dropout	batchnorm	lr	weight_decay	stop	warmup	schedule	factor	patience	seed	measure	normalize	num_workers	cuda	valid_fraction	best_epochs
0.01811167225241661	0.38414257764816284	0.018014345318078995	0.3782605826854706	0.017315974459052086	0.35861048102378845	0.021653778851032257	0.6401306986808777	0.024502964690327644	0.4139223098754883	0.024269521236419678	0.3994511663913727	0.021664591506123543	0.1737891435623169	0.019155636429786682	0.18830649554729462	0.015211659483611584	0.39642855525016785	0.016393465921282768	0.4872153103351593	0.030134206637740135	0.806054413318634	0.07677262276411057	1.3687009811401367	0.013397824950516224	0.3140281140804291	0.013298382051289082	0.30698540806770325	0.012045105919241905	0.22595936059951782	0.015570718795061111	0.4788166582584381	G4	0.0	invMSELoss	348	1000	[128, 436, 239, 615, 717, 230, 512]	None	0.6804695191165786	True	0.00018021290673358743	0.008696668577464895	40	True	True	0.2866855063975283	8	1582527955	Normal	False	0	False	0.3	[3, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3, 3, 91, 91, 91, 91, 19, 26, 12, 13, 3, 1, 3, 1, 3, 1, 3, 1]
0.018109649419784546	0.35081079602241516	0.018754051998257637	0.32659268379211426	0.12771698832511902	0.3776024580001831	0.4723723828792572	0.6559489369392395	0.0065497444011271	0.003538932418450713	0.012452437542378902	0.01435077004134655	0.2495625615119934	0.041315674781799316	0.4044835567474365	0.07109925150871277	0.07353566586971283	1.1781702041625977	0.0773310661315918	1.1552413702011108	0.23819077014923096	0.9840901494026184	0.6988350749015808	1.0181463956832886	0.010436967946588993	0.18258515000343323	0.011593254283070564	0.1634233444929123	0.11885610222816467	0.2323801964521408	0.48344361782073975	0.5706499814987183	G2	0.017554418131263582	expMSELoss	562	1000	[128, 1633, 432, 512]	None	0.3180493606274391	False	0.0009456825449178132	0	40	True	True	0.052749543935016616	8	1582528328	Normal	False	0	False	0.3	[320, 14, 677, 21, 2, 41, 2, 27, 14, 9, 19, 18, 11, 2, 4, 1, 558, 17, 726, 17, 2, 26, 2, 26, 289, 14, 664, 17, 2, 55, 2, 29]
0.01807793788611889	0.21350321173667908	0.01795789785683155	0.21217477321624756	0.017448075115680695	0.23834951221942902	0.02226325497031212	0.49381521344184875	0.020895948633551598	0.06196480244398117	0.02089829184114933	0.06467094272375107	0.02091529592871666	0.091730035841465	0.020937157794833183	0.19036279618740082	0.03725840151309967	0.724831223487854	0.03694487363100052	0.7197338938713074	0.036032408475875854	0.8041231036186218	0.03833051025867462	1.1621527671813965	0.015154298394918442	0.07637415826320648	0.01514497958123684	0.07825872302055359	0.0150824636220932	0.15039707720279694	0.019243093207478523	0.314767450094223	G3	0.042053686091381715	invL1Loss	577	1000	[128, 2171, 2263, 2545, 512]	ReLU	0.5968061956633284	True	0.0008865706762260752	0.7933524603738613	40	True	True	0.419225450547394	9	1582601935	Normal	False	0	False	0.3	[4, 4, 4, 4, 4, 4, 4, 4, 21, 4, 21, 4, 21, 4, 21, 4, 4, 1, 4, 1, 4, 4, 4, 4, 2, 4, 2, 4, 2, 4, 2, 4]
0.018002808094024658	0.19726158678531647	0.018119988963007927	0.20582713186740875	0.018376227468252182	0.26839524507522583	0.01878330670297146	0.3133689761161804	0.020753944292664528	0.004200569819658995	0.02075320854783058	0.004332490265369415	0.020762154832482338	0.006821491755545139	0.020794179290533066	0.011434100568294525	0.0337241068482399	0.6247517466545105	0.03372856229543686	0.6366478204727173	0.03483447805047035	0.7407239675521851	0.03745998814702034	0.8867390751838684	0.01351226307451725	0.06693940609693527	0.013502680696547031	0.07570856809616089	0.013563069514930248	0.12593382596969604	0.014070555567741394	0.18127243220806122	G4	0.0	expMSELoss	529	1000	[128, 1512, 2659, 2650, 512]	None	0	True	0.00021441848734583076	0.6112116527424842	40	True	True	0.27814157801094325	6	1582601976	Normal	False	0	False	0.3	[6, 6, 6, 6, 9, 6, 9, 6, 13, 9, 11, 9, 8, 8, 8, 8, 9, 6, 9, 6, 9, 6, 9, 6, 9, 6, 9, 6, 9, 6, 9, 6]
0.017994150519371033	0.341301292181015	0.01774333044886589	0.32261720299720764	0.015061676502227783	0.3050214648246765	0.016334418207406998	1.2895781993865967	0.013127854093909264	0.01157876756042242	0.013127854093909264	0.011618876829743385	0.013159168884158134	0.4599553942680359	0.013967817649245262	0.11276596784591675	0.049192748963832855	1.0987389087677002	0.045498669147491455	1.0312299728393555	0.0202935803681612	0.7121065855026245	0.03492425009608269	1.0678960084915161	0.011095217429101467	0.17423264682292938	0.011027182452380657	0.15411052107810974	0.009675782173871994	0.46327465772628784	0.009133638814091682	1.3656480312347412	G1	0.0518430846029147	invL1Loss	578	1000	[128, 593, 205, 546, 214, 325, 102, 409, 383, 443, 512]	ReLU	0.44112767817406917	False	2.530510894849507e-05	0	40	True	True	0.8517021656144794	9	1582601935	Normal	False	0	False	0.3	[42, 4, 42, 4, 35, 35, 35, 7, 81, 8, 81, 8, 84, 9, 105, 1, 5, 5, 5, 5, 7, 7, 7, 7, 122, 5, 111, 5, 78, 5, 78, 7]
0.017959624528884888	0.2771674692630768	0.017986226826906204	0.28094714879989624	0.018871596083045006	0.30681878328323364	0.020450839772820473	0.47394052147865295	0.020545026287436485	0.0044556171633303165	0.02062789723277092	0.004601711872965097	0.02281828224658966	0.013578604906797409	0.02633730322122574	0.05975215137004852	0.04107929393649101	1.0069499015808105	0.04095318540930748	1.2617188692092896	0.04281345382332802	1.0945358276367188	0.04601086303591728	1.1056641340255737	0.012878705747425556	0.11570015549659729	0.01295070443302393	0.1212315559387207	0.013772163540124893	0.15686453878879547	0.015154413878917694	0.189121276140213	G4	0.04346729060063299	expL1Loss	862	1000	[128, 755, 93, 512]	None	0	True	0.0001569214574945677	0.7228397807879248	40	True	True	0.14587238997268975	10	1582601933	Normal	False	0	False	0.3	[23, 20, 23, 20, 23, 20, 23, 18, 16, 312, 16, 312, 18, 318, 19, 21, 23, 1, 23, 1, 23, 20, 20, 20, 23, 20, 23, 20, 23, 20, 23, 20]
0.01789732463657856	0.26447194814682007	0.01794816367328167	0.26724159717559814	0.01915665529668331	0.30379045009613037	0.021228982135653496	0.3540063500404358	0.02057351917028427	0.0049545662477612495	0.020583780482411385	0.0049545662477612495	0.02058340609073639	0.0049545662477612495	0.02059679478406906	0.0049545662477612495	0.04511970654129982	1.0964953899383545	0.04514743760228157	1.0969996452331543	0.04694778844714165	1.1260370016098022	0.05615103244781494	1.2489570379257202	0.013083340600132942	0.1067202240228653	0.013139168731868267	0.11158136278390884	0.01402453612536192	0.14572544395923615	0.015957826748490334	0.1922985166311264	G1	0.09457490249450101	expL1Loss	239	1000	[128, 476, 521, 393, 588, 543, 320, 388, 476, 384, 512]	None	0.21672504447444282	True	0.00047755660852430665	0.6187843910039501	40	True	True	0.7743982788190171	5	1582601935	Normal	False	0	False	0.3	[3, 3, 3, 3, 3, 3, 3, 3, 2, 17, 2, 17, 2, 17, 2, 17, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
0.017717359587550163	0.3902091979980469	0.01933881640434265	0.38926777243614197	0.05687962472438812	0.3416202664375305	0.1978544294834137	0.320121705532074	0.007588217966258526	0.004408943932503462	0.008637052029371262	0.005367123056203127	0.051512740552425385	0.056775495409965515	0.16368511319160461	0.009739876724779606	0.07868923246860504	1.3833198547363281	0.07903461158275604	1.3764457702636719	0.13864071667194366	1.2463786602020264	0.30062034726142883	1.0746034383773804	0.011293580755591393	0.2192206084728241	0.013596382923424244	0.21760548651218414	0.0549425333738327	0.1833331286907196	0.19705423712730408	0.20022067427635193	G2	0.05324584320602476	MSELoss	637	1000	[128, 711, 512]	ReLU	0.1799688173387061	False	0.00023372758396216333	0	40	True	True	0.5835716219635451	6	1582601974	Normal	False	0	False	0.3	[2, 10, 2, 10, 2, 26, 1, 26, 3, 1, 3, 1, 3, 21, 2, 4, 99, 10, 149, 10, 1, 11, 1, 21, 2, 10, 2, 10, 2, 21, 1, 26]
0.01768619939684868	0.3933556079864502	0.017773570492863655	0.39312705397605896	0.019456828013062477	0.3904750347137451	0.021948769688606262	0.38800549507141113	0.010238121263682842	0.004320014268159866	0.009930970147252083	0.004309225827455521	0.012843532487750053	0.004658328369259834	0.022572552785277367	0.00849558413028717	0.07335453480482101	1.4327735900878906	0.07335632294416428	1.4325498342514038	0.07341353595256805	1.426988124847412	0.07380393147468567	1.4153348207473755	0.01141485758125782	0.2253289520740509	0.011423680931329727	0.22504904866218567	0.015101658180356026	0.223087340593338	0.01797688752412796	0.22192975878715515	G2	0.07024930344794024	L1Loss	901	1000	[128, 1149, 1336, 1017, 512]	None	0.45199231800285	False	0.0002130089531210208	0	40	True	True	0.12539312794263174	7	1582601977	Normal	False	0	False	0.3	[5, 5, 5, 5, 4, 4, 4, 4, 5, 9, 6, 9, 9, 17, 7, 13, 3, 5, 3, 5, 3, 18, 3, 18, 4, 5, 5, 5, 5, 5, 4, 4]
0.017675645649433136	0.3819049894809723	0.01949058659374714	0.3917848467826843	0.03769529238343239	0.37980028986930847	0.07203438133001328	0.37999048829078674	0.010278473608195782	0.004020363092422485	0.012682263739407063	0.004570963326841593	0.049436457455158234	0.004408943932503462	0.10228943824768066	0.004408943932503462	0.06849123537540436	1.3494865894317627	0.07461152225732803	1.414093017578125	0.07412493973970413	1.396425724029541	0.07473408430814743	1.356919288635254	0.009448062628507614	0.21122336387634277	0.012043469585478306	0.2229808270931244	0.04600374773144722	0.2145419865846634	0.0706092044711113	0.2165551334619522	G2	0.0001942721496238198	expL1Loss	635	1000	[128, 1648, 2636, 1925, 512]	ReLU	0.745760140056912	False	0.0002919478310191002	0	40	True	True	0.7067717107540822	9	1582601935	Normal	False	0	False	0.3	[332, 512, 81, 116, 55, 89, 4, 89, 261, 401, 9, 81, 19, 1, 8, 1, 330, 482, 89, 89, 1, 89, 1, 89, 329, 512, 71, 89, 34, 89, 4, 68]
0.01767541840672493	0.2088785171508789	0.018258610740303993	0.21630848944187164	0.02719632163643837	0.2770833671092987	0.08673916012048721	0.7518579363822937	0.022343771532177925	0.004281030967831612	0.022879598662257195	0.005531264469027519	0.02741389535367489	0.02213152125477791	0.04439209774136543	0.3627822995185852	0.007945629768073559	0.3342221975326538	0.00706715602427721	0.3993329107761383	0.035874322056770325	1.5599651336669922	0.119280144572258	6.132286071777344	0.013543392531573772	0.1021978035569191	0.013890575617551804	0.10211706161499023	0.023317622020840645	0.18452610075473785	0.07713967561721802	0.6135839223861694	G3	0.037486032827672745	L1Loss	298	1000	[128, 1219, 875, 512]	ReLU	0.39848009129900863	True	0.0004671405020869419	0	40	True	True	0.66124155258172	5	1582527962	Normal	False	0	False	0.3	[3, 22, 3, 22, 3, 5, 3, 5, 3, 8, 3, 8, 3, 3, 3, 3, 8, 5, 8, 7, 5, 2, 5, 1, 3, 5, 3, 47, 3, 5, 2, 5]
0.017610173672437668	0.3969580829143524	0.018030444160103798	0.3969580829143524	0.021598558872938156	0.3969580829143524	0.02577410265803337	0.39695289731025696	0.0075162798166275024	0.004408943932503462	0.008036604151129723	0.004408943932503462	0.013790135271847248	0.004408943932503462	0.020142538473010063	0.0044269924983382225	0.07413963973522186	1.4451014995574951	0.07416674494743347	1.4451014995574951	0.07455138862133026	1.4451014995574951	0.07547253370285034	1.4450829029083252	0.011575457639992237	0.22811701893806458	0.012331612408161163	0.22811701893806458	0.015605603344738483	0.22811701893806458	0.014898530207574368	0.228097602725029	G2	0.01462754853916516	L1Loss	500	1000	[128, 317, 1526, 512]	ReLU	0.6553566945701306	False	0.00033497420054401817	0	40	True	True	0.44913022065590513	8	1582527962	Normal	False	0	False	0.3	[7, 1, 7, 1, 4, 1, 3, 1, 11, 1, 11, 1, 6, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 7, 1, 3, 1, 2, 1]
0.01756724901497364	0.3801739811897278	0.018064795061945915	0.38087961077690125	0.035295940935611725	0.3540777564048767	0.04304062947630882	0.3187643885612488	0.00856882892549038	0.0043454281985759735	0.00940872821956873	0.004404163919389248	0.02333882823586464	0.024639829993247986	0.03456199914216995	0.056768983602523804	0.07562276721000671	1.2962743043899536	0.07594577968120575	1.2986507415771484	0.08318406343460083	1.206272006034851	0.10565157234668732	1.033225417137146	0.010818950831890106	0.20387983322143555	0.0116415461525321	0.205026313662529	0.019527031108736992	0.17531324923038483	0.038255974650382996	0.1645471602678299	G2	0.04004571471567088	MSELoss	426	1000	[128, 1531, 1711, 512]	ReLU	0	False	9.215975963695118e-05	0	40	True	True	0.775116872989397	10	1582528308	Normal	False	0	False	0.3	[5, 3, 5, 3, 5, 5, 1, 24, 3, 3, 3, 3, 2, 3, 1, 9, 1, 3, 1, 3, 1, 24, 1, 24, 5, 3, 5, 3, 1, 24, 1, 29]
0.017531394958496094	0.18932078778743744	0.01791193149983883	0.4715493619441986	0.07049749791622162	0.3980647027492523	0.018255531787872314	0.8671459555625916	0.018708866089582443	0.0039169564843177795	0.018666893243789673	0.0043147108517587185	0.07009492814540863	0.004651899449527264	0.01994744874536991	0.006910175085067749	0.03639034181833267	0.5197835564613342	0.03704075142741203	1.5806071758270264	0.03871719539165497	1.2872577905654907	0.039826780557632446	0.8585674166679382	0.01312682032585144	0.06355942040681839	0.01345040649175644	0.4114060401916504	0.013469662517309189	0.35922136902809143	0.013454030267894268	0.17110736668109894	G4	0.0	expMSELoss	391	1000	[128, 610, 1768, 512]	ReLU	0	True	0.00019544794656246758	0.7197231541402401	40	True	True	0.9326219125596299	5	1582527962	Normal	False	0	False	0.3	[5, 3, 5, 3, 5, 5, 6, 5, 4, 7, 5, 6, 5, 36, 6, 7, 6, 1, 6, 2, 8, 4, 8, 5, 4, 3, 5, 3, 6, 5, 6, 6]
0.017516136169433594	0.26698774099349976	0.01811375468969345	0.25321677327156067	0.02931688353419304	0.7887376546859741	0.02918107435107231	1.9103295803070068	0.008184269070625305	0.004302767105400562	0.008414397947490215	0.004608559422194958	1.1314656734466553	0.026349084451794624	0.024779178202152252	0.010049380362033844	0.06292923539876938	0.6376984119415283	0.0627465546131134	0.65017169713974	0.06990095227956772	1.0840680599212646	0.1490355134010315	2.1003003120422363	0.010217416100203991	0.1263250857591629	0.009932100772857666	0.11288657039403915	0.026058487594127655	0.8151180744171143	0.0228903666138649	1.943965196609497	G2	0.04191678691078589	invMSELoss	323	1000	[128, 451, 544, 448, 124, 466, 439, 190, 506, 133, 512]	None	0	True	0.0009853889083241173	0	40	True	True	0.8207508329373623	8	1582528308	Normal	False	0	False	0.3	[90, 7, 33, 7, 61, 7, 137, 7, 51, 130, 51, 174, 16, 78, 119, 175, 90, 7, 90, 7, 90, 7, 90, 7, 90, 7, 90, 7, 61, 7, 137, 7]
0.01751008629798889	0.3746865391731262	0.017388751730322838	0.3703595697879791	0.020994573831558228	0.28740137815475464	0.053953900933265686	0.32398125529289246	0.008908838033676147	0.003904755460098386	0.008670669980347157	0.0040281531400978565	0.022462422028183937	0.04054320231080055	0.05910851061344147	0.004408943932503462	0.07026491314172745	1.2768205404281616	0.06818263977766037	1.2401988506317139	0.07124610990285873	0.9663976430892944	0.07761597633361816	0.7788968682289124	0.010024121031165123	0.20699334144592285	0.010078481398522854	0.20156702399253845	0.014464706182479858	0.1298060566186905	0.06691830605268478	0.24772173166275024	G2	0.0433814779943125	expL1Loss	377	1000	[128, 1157, 314, 1334, 512]	ReLU	0.36405860943115703	False	0.0005616522398226592	0	40	True	True	0.6439413577150819	9	1582528308	Normal	False	0	False	0.3	[16, 18, 24, 18, 35, 18, 1, 18, 9, 21, 9, 21, 8, 16, 3, 1, 22, 15, 22, 15, 30, 18, 46, 18, 13, 15, 16, 18, 35, 18, 2, 18]
0.017505299299955368	0.39060768485069275	0.01759997569024563	0.3905750513076782	0.02688104473054409	0.386667400598526	0.06292716413736343	0.37972110509872437	0.00913641694933176	0.0042641982436180115	0.008882247842848301	0.00427207350730896	0.014327418059110641	0.006747603416442871	0.06189785897731781	0.023609088733792305	0.07724901288747787	1.4194303750991821	0.07835123687982559	1.4168692827224731	0.10026028007268906	1.387824535369873	0.16392408311367035	1.3463902473449707	0.011304116807878017	0.22287800908088684	0.011545387096703053	0.22256863117218018	0.02228345349431038	0.22103868424892426	0.06216751039028168	0.2024099975824356	G2	0.09257236962744901	MSELoss	842	1000	[128, 739, 512]	None	0.4553857180893857	False	0.0009023115646976085	0	40	True	True	0.3039592434485027	10	1582527957	Normal	False	0	False	0.3	[2, 3, 2, 3, 2, 2, 2, 2, 2, 10, 2, 10, 3, 10, 4, 10, 1, 11, 1, 11, 1, 11, 1, 11, 3, 7, 3, 11, 2, 2, 1, 11]
